timestamp;user_id;ticker;amount;best_model;metric_name;metric_value;est_profit
2025-11-08T17:06:10.928330;878963610;GOOGL;1000.0;Ridge(lag=30);RMSE;4.471014;2.49
2025-11-08T17:08:22.432011;878963610;META;1000.0;SARIMAX;RMSE;18.965232;0.00
2025-11-08T17:54:27.815903;878963610;AAPL;1000.0;SARIMAX;RMSE;7.551267;0.00
2025-11-08T18:08:46.678717;878963610;AAPL;1000.0;Ridge(lag=20);RMSE;7.682437;0.00
2025-11-08T18:25:16.333029;878963610;AAPL;1000.0;Ridge(lag=20);RMSE;7.682437;0.00
2025-11-08T18:55:03.765072;878963610;AAPL;1000.0;Ridge(lag=20);RMSE;7.682437;0.00
2025-11-08T19:28:01.579482;878963610;AAPL;1000.0;Ridge(lag=20);RMSE;8.096102;0.00
2025-11-08T19:44:46.458559;878963610;AAPL;1000.0;Ridge(lag=20);RMSE;8.096102;0.00
2025-11-08T20:09:00.858028;878963610;MSFT;1000.0;RandomForest(lag=20);RMSE;11.679180;53.49
2025-11-08T20:15:37.098439;878963610;META;1000.0;LSTM(window=120);RMSE;47.106231;0.00
2025-11-08T20:21:35.951853;878963610;GOOGL;1000.0;SARIMAX;RMSE;10.153959;0.00
2025-11-08T20:32:45.161518;878963610;AAPL;1000.0;LSTM(window=120);RMSE;7.377395;0.00
2025-11-08T20:50:48.149374;878963610;MSFT;1000.0;RandomForest(lag=20);RMSE;11.679180;53.49
2025-11-08T20:58:10.982218;878963610;META;1000.0;LSTM(window=120);RMSE;45.669053;36.06
2025-11-08T21:05:25.219219;878963610;GOOGL;1000.0;SARIMAX;RMSE;9.934307;0.00
2025-11-10T08:16:38.349856;878963610;AAPL;1000.0;LSTM(window=90);RMSE;7.348430;0.00
2025-11-10T09:05:39.337060;878963610;MSFT;1000.0;RandomForest(lag=20);RMSE;11.418555;8.57
2025-11-10T09:15:38.259280;878963610;META;1000.0;LSTM(window=90);RMSE;45.343603;81.99
2025-11-10T09:20:56.920601;878963610;GOOGL;1000.0;SARIMAX;RMSE;9.943061;0.00
2025-11-10T09:26:12.079286;878963610;AMZN;1000.0;RandomForest(lag=30);RMSE;10.110105;5.07
2025-11-10T09:31:33.137778;878963610;TSLA;1000.0;RandomForest(lag=90);RMSE;13.252281;24.67
2025-11-10T09:36:53.891685;878963610;TSLA;1000.0;RandomForest(lag=90);RMSE;13.259317;24.68
2025-11-10T09:42:07.489438;878963610;GOOGL;1000.0;SARIMAX;RMSE;9.943061;0.00
2025-11-10T09:47:25.360768;878963610;AMZN;1000.0;RandomForest(lag=30);RMSE;10.112004;0.00
2025-11-10T09:52:51.396478;878963610;META;1000.0;LSTM(window=120);RMSE;44.708955;84.02
2025-11-10T09:58:15.215494;878963610;AAPL;1000.0;LSTM(window=90);RMSE;7.303681;0.00
2025-11-10T10:04:46.769810;878963610;AAPL;1000.0;LSTM(window=120);RMSE;7.363418;0.00
2025-11-10T16:55:04.566837;878963610;AAPL;1000.0;LSTM(window=120);RMSE;7.287684;0.00
2025-11-10T17:01:22.718175;878963610;MSFT;1000.0;RandomForest(lag=20);RMSE;11.418541;22.44
2025-11-10T17:08:51.014664;878963610;DIS;1000.0;RandomForest(lag=60);RMSE;1.751023;2.13
2025-11-10T17:15:14.122593;878963610;NVDA;1000.0;RandomForest(lag=30);RMSE;10.149820;58.76
2025-11-10T17:21:37.013858;878963610;JPM;1000.0;LSTM(window=90);RMSE;6.361997;42.01
2025-11-10T17:27:41.263059;878963610;NVDA;1000.0;RandomForest(lag=30);RMSE;10.150624;58.66
2025-11-10T17:33:51.807993;878963610;NVDA;1000.0;RandomForest(lag=30);RMSE;10.150624;58.66
2025-11-10T21:04:13.317140;878963610;BTC-USD;1000.0;LSTM(window=90);RMSE;4631.997380;0.00
2025-11-10T21:30:45.141832;878963610;DOGE-USD;1000.0;LSTM(window=90);RMSE;0.014686;93.03
2025-11-11T13:11:14.481738;878963610;NVDA;1000.0;RandomForest(lag=30);RMSE;10.150624;58.66
2025-11-11T13:12:10.674014;878963610;NVDA;1000.0;RandomForest(lag=30);RMSE;10.150624;58.66
2025-11-11T13:34:20.775581;878963610;AAPL;1000.0;LSTM(window=120);RMSE;7.268922;0.00
2025-11-11T13:43:42.925690;878963610;AAPL;1000.0;LSTM(window=120);RMSE;7.345056;0.00
2025-11-11T13:50:41.196411;878963610;AAPL;1000.0;LSTM(window=120);RMSE;7.370321;0.00
2025-11-11T14:02:31.296409;878963610;AAPL;1000.0;LSTM(window=90);RMSE;7.381295;0.00
2025-11-11T14:11:40.231329;878963610;AAPL;1000.0;LSTM(window=120);RMSE;7.217545;0.00
2025-11-11T14:17:41.815709;878963610;AAPL;1000.0;LSTM(window=90);RMSE;7.208554;0.00
2025-11-11T14:32:47.641502;878963610;AAPL;1000.0;LSTM(window=90);RMSE;7.398917;0.00
2025-11-11T14:39:23.452246;878963610;AAPL;1000.0;LSTM(window=120);RMSE;7.360179;0.00
2025-11-11T15:07:06.522996;878963610;AAPL;1000.0;LSTM(window=120);RMSE;7.346808;0.00
2025-11-11T15:08:14.353674;878963610;AAPL;1000.0;LSTM(window=120);RMSE;7.346808;0.00
2025-11-11T15:17:30.446843;878963610;EURUSD=X;1000.0;LSTM(window=120);RMSE;0.008136;9.80
2025-11-11T15:18:15.533478;878963610;EURUSD=X;1000.0;LSTM(window=120);RMSE;0.008136;9.80
2025-11-11T15:38:54.910136;878963610;DOGE-USD;1000.0;LSTM(window=90);RMSE;0.014673;319.98
2025-11-11T16:18:31.650249;878963610;BTC-USD;1000.0;LSTM(window=120);RMSE;4412.242474;0.00
2025-11-11T16:36:41.907801;878963610;TSLA;1000.0;RandomForest(lag=90);RMSE;12.108980;21.58
2025-11-11T16:47:39.971810;878963610;TSLA;1000.0;RandomForest(lag=90);RMSE;12.108980;21.58
2025-11-11T16:53:25.578874;878963610;DOGE-USD;1000.0;LSTM(window=90);RMSE;0.014673;319.98
2025-11-11T17:42:29.580702;878963610;USDJPY=X;1000.0;LSTM(window=90);RMSE;2.224438;59.65
2025-11-12T09:36:24.941239;878963610;BTC-USD;1000.0;LSTM(window=120);RMSE;4580.436418;0.00
2025-11-12T09:45:11.142576;878963610;GOOGL;1000.0;SARIMAX;RMSE;10.171577;0.00
2025-11-12T09:45:47.381876;878963610;TSLA;1000.0;RandomForest(lag=90);RMSE;12.108980;21.58
2025-11-12T09:46:32.357332;878963610;USDJPY=X;1000.0;LSTM(window=90);RMSE;2.224438;59.65
2025-11-12T09:58:24.706832;878963610;DOGE-USD;1000.0;LSTM(window=120);RMSE;0.014414;209.06
2025-11-12T10:10:55.691346;878963610;ETH-USD;1000.0;SARIMAX;RMSE;268.307944;0.00
2025-11-12T17:45:07.160063;878963610;LTC-USD;1000.0;SARIMAX;RMSE;8.258222;0.00
2025-11-12T19:03:47.880148;878963610;AAPL;1000.0;LSTM(window=120);RMSE;7.339782;0.00
2025-11-12T19:08:14.866001;878963610;BTC-USD;1000.0;LSTM(window=120);RMSE;4580.436418;0.00
2025-11-12T19:18:04.920456;878963610;AAPL;1000.0;LSTM(window=120);RMSE;7.339782;0.00
2025-11-12T19:26:38.896564;878963610;TRX-USD;1000.0;RandomForest(lag=90);RMSE;0.011503;5.74
2025-11-12T19:35:25.406170;878963610;AAPL;1000.0;LSTM(window=120);RMSE;7.339782;0.00
2025-11-12T19:55:35.541915;878963610;AAPL;1000.0;LSTM(window=120);RMSE;7.339782;0.00
2025-11-12T19:55:54.036815;878963610;BTC-USD;1000.0;LSTM(window=120);RMSE;4580.436418;0.00
2025-11-12T19:56:48.043569;878963610;DOGE-USD;1000.0;LSTM(window=120);RMSE;0.014414;209.06
2025-11-12T20:01:49.431446;878963610;AAPL;1000.0;LSTM(window=120);RMSE;7.339782;0.00
2025-11-12T20:01:58.010899;878963610;DOGE-USD;1000.0;LSTM(window=120);RMSE;0.014414;209.06
2025-11-12T20:06:33.924703;878963610;AAPL;1000.0;LSTM(window=120);RMSE;7.339782;0.00
2025-11-12T20:06:39.528013;878963610;DOGE-USD;1000.0;LSTM(window=120);RMSE;0.014414;209.06
2025-11-12T20:11:10.294746;878963610;AAPL;1000.0;LSTM(window=120);RMSE;7.339782;0.00
2025-11-12T20:11:19.982229;878963610;DOGE-USD;1000.0;LSTM(window=120);RMSE;0.014414;209.06
2025-11-12T20:28:14.588363;878963610;LTC-USD;1000.0;SARIMAX;RMSE;8.258222;0.00
2025-11-14T08:46:48.104836;878963610;NVDA;1000.0;RandomForest(lag=30);RMSE;9.831362;30.51
2025-11-14T09:23:30.522872;878963610;DOGE-USD;1000.0;LSTM(window=120);RMSE;0.012172;627.91
2025-11-14T14:00:04.370775;878963610;BTC-USD;1000.0;LSTM(window=60);RMSE;4466.651413;0.00
2025-11-14T15:14:34.926917;878963610;USDJPY=X;1000.0;LSTM(window=120);RMSE;2.319059;10.84
2025-11-14T15:23:31.988120;878963610;GBPJPY=X;1000.0;SARIMAX;RMSE;2.577949;0.00
2025-11-14T20:13:44.619940;878963610;BTC-USD;1000.0;LSTM(window=60);RMSE;4466.651413;0.00
2025-11-15T09:21:48.758090;878963610;AAPL;1000.0;LSTM(window=90);RMSE;7.435476;0.00
2025-11-15T09:22:10.755720;878963610;BTC-USD;1000.0;LSTM(window=60);RMSE;4466.651413;0.00
2025-11-15T09:35:24.330845;878963610;DOGE-USD;1000.0;LSTM(window=120);RMSE;0.011715;226.50
2025-11-15T15:20:55.579175;878963610;BTC-USD;1000.0;LSTM(window=90);RMSE;4389.811269;0.00
2025-11-15T21:28:48.587525;878963610;AAPL;1000.0;LSTM(window=90);RMSE;7.435476;0.00
2025-11-15T21:37:28.405665;878963610;BTC-USD;1000.0;LSTM(window=120);RMSE;4230.935928;0.00
2025-11-15T21:37:30.751808;878963610;BTC-USD;1000.0;LSTM(window=120);RMSE;4230.935928;0.00
2025-11-15T21:55:12.713061;878963610;DOGE-USD;1000.0;LSTM(window=90);RMSE;0.012743;49.45
2025-11-15T22:22:19.294648;878963610;BTC-USD;1000.0;LSTM(window=120);RMSE;4230.935928;0.00
2025-11-16T09:06:31.308253;878963610;BTC-USD;1000.0;LSTM(window=120);RMSE;4230.935928;0.00
2025-11-16T09:07:16.204403;878963610;BTC-USD;1000.0;LSTM(window=120);RMSE;4230.935928;0.00
2025-11-16T09:07:38.586722;878963610;BTC-USD;1000.0;LSTM(window=120);RMSE;4230.935928;0.00
2025-11-16T09:26:09.725411;878963610;BTC-USD;1000.0;LSTM(window=120);RMSE;4230.935928;0.00
2025-11-16T09:47:10.549495;878963610;AAPL;1000.0;LSTM(window=120);RMSE;7.403635;0.00
2025-11-16T10:15:03.540136;878963610;ETH-USD;1000.0;RandomForest(lag=90);RMSE;250.239103;0.00
2025-11-16T10:25:17.489869;878963610;GOOGL;1000.0;SARIMAX;RMSE;10.243536;5.97
2025-11-16T11:18:59.178709;878963610;BTC-USD;1000.0;LSTM(window=120);RMSE;4230.935928;0.00
2025-11-16T11:19:01.607137;878963610;ETH-USD;1000.0;RandomForest(lag=90);RMSE;250.239103;0.00
2025-11-16T14:37:56.092279;878963610;BTC-USD;1000.0;LSTM(window=120);RMSE;4230.935928;0.00
2025-11-16T14:38:07.647653;878963610;ETH-USD;1000.0;RandomForest(lag=90);RMSE;250.239103;0.00
2025-11-16T14:41:25.477588;878963610;DOGE-USD;1000.0;LSTM(window=90);RMSE;0.012743;361.79
2025-11-16T14:49:53.847333;878963610;XLM-USD;1000.0;RandomForest(lag=20);RMSE;0.015859;74.96
2025-11-16T15:02:35.113828;878963610;AAPL;1000.0;LSTM(window=90);RMSE;7.452101;0.00
2025-11-16T16:09:04.655007;878963610;META;1000.0;LSTM(window=120);RMSE;43.224811;64.18
2025-11-16T16:15:54.120714;878963610;AMZN;1000.0;RandomForest(lag=30);RMSE;9.581777;11.64
2025-11-16T16:59:08.570653;878963610;GOOGL;1000.0;RandomForest(lag=20);RMSE;2.211191;10.32
2025-11-16T17:47:17.872752;878963610;AAPL;1000.0;LSTM(window=90);RMSE;7.476189;0.00
2025-11-16T17:58:17.807618;878963610;AAPL;1000.0;LSTM(window=90);RMSE;7.476189;0.00
2025-11-16T18:11:38.698015;878963610;AAPL;1000.0;LSTM(window=120);RMSE;7.427704;25.24
2025-11-16T18:14:11.162951;878963610;BTC-USD;1000.0;LSTM(window=60);RMSE;4232.204616;0.00
2025-11-16T18:33:07.193895;878963610;BTC-USD;1000.0;LSTM(window=60);RMSE;4524.752039;0.00
2025-11-16T19:00:49.457493;878963610;MSFT;1000.0;RandomForest(lag=20);RMSE;12.030294;10.47
2025-11-16T19:10:21.690231;878963610;MSFT;1000.0;RandomForest(lag=20);RMSE;12.030294;10.47
2025-11-16T19:13:59.370861;878963610;ETH-USD;1000.0;RandomForest(lag=90);RMSE;250.239103;0.00
2025-11-16T19:14:02.082739;878963610;DOGE-USD;1000.0;LSTM(window=90);RMSE;0.012407;219.43
2025-11-17T14:36:36.231532;878963610;AAPL;1000.0;LSTM(window=120);RMSE;7.465721;3087.67
2025-11-17T14:41:32.118356;878963610;BTC-USD;1000.0;LSTM(window=120);RMSE;4908.259294;23268.17
2025-11-17T14:41:37.929902;878963610;ETH-USD;1000.0;RandomForest(lag=90);RMSE;251.956165;0.00
2025-11-17T14:42:30.694234;878963610;DOGE-USD;1000.0;LSTM(window=60);RMSE;0.012608;0.00
2025-11-17T14:42:35.060023;878963610;TON-USD;1000.0;LSTM(window=60);RMSE;0.001289;34.59
2025-11-17T14:42:38.125622;878963610;BNB-USD;1000.0;LSTM(window=90);RMSE;63.495015;209.06
2025-11-17T15:03:14.456486;878963610;EURUSD=X;1000.0;LSTM(window=90);RMSE;0.008509;2.49
2025-11-17T15:24:33.909048;878963610;GBPUSD=X;1000.0;LSTM(window=90);RMSE;0.010469;9.02
2025-11-17T16:16:33.862778;878963610;USDCHF=X;1000.0;LSTM(window=60);RMSE;0.007830;23.99
2025-11-18T06:24:55.998957;729353040;DOT-USD;1000.0;RandomForest(lag=20);RMSE;0.289570;67.27
2025-11-18T07:09:36.780873;878963610;BTC-USD;1000.0;LSTM(window=120);RMSE;4908.259294;20022.36
2025-11-18T07:37:17.587162;878963610;BTC-USD;1000.0;LSTM(window=120);RMSE;4833.308444;0.00
2025-11-18T07:47:43.150922;878963610;ETH-USD;1000.0;RandomForest(lag=90);RMSE;251.956165;0.00
2025-11-18T08:15:24.000822;878963610;SOL-USD;1000.0;NBEATS(win=90,B=2,W=64,H=2);RMSE;13.755338;105.41
2025-11-18T08:30:18.775147;878963610;ETH-USD;1000.0;RandomForest(lag=90);RMSE;251.956165;0.00
2025-11-18T08:30:22.140231;878963610;SOL-USD;1000.0;NBEATS(win=90,B=2,W=64,H=2);RMSE;13.755338;105.41
2025-11-18T09:00:04.766268;878963610;ETH-USD;1000.0;RandomForest(lag=90);RMSE;251.956165;0.00
2025-11-18T09:22:46.286808;878963610;GOOGL;1000.0;SARIMAX;RMSE;10.559283;0.00
2025-11-18T10:14:36.225405;878963610;AMZN;1000.0;RandomForest(lag=20);RMSE;10.536303;0.00
2025-11-18T10:41:06.141024;878963610;META;1000.0;NBEATS(win=60,B=2,W=128,H=2);RMSE;43.649941;118.19
2025-11-18T11:37:40.978313;878963610;DOGE-USD;1000.0;LSTM(window=120);RMSE;0.013171;0.00
2025-11-18T12:02:25.830254;878963610;DOGE-USD;1000.0;LSTM(window=120);RMSE;0.013171;0.00
2025-11-18T12:22:53.086126;878963610;EURUSD=X;1000.0;LSTM(window=60);RMSE;0.008421;0.00
2025-11-18T12:59:55.514961;878963610;AAPL;1000.0;LSTM(window=120);RMSE;7.354695;0.00
2025-11-18T13:13:47.908279;878963610;EURUSD=X;1000.0;LSTM(window=60);RMSE;0.008421;0.00
2025-11-18T13:31:33.889984;878963610;DOGE-USD;1000.0;LSTM(window=120);RMSE;0.013171;0.00
2025-11-18T13:50:48.673285;878963610;AMD;1000.0;LSTM(window=60);RMSE;16.599936;139.26
2025-11-18T13:53:43.176420;878963610;AAPL;1000.0;LSTM(window=120);RMSE;7.354695;0.00
2025-11-18T14:10:13.183799;878963610;MSFT;1000.0;RandomForest(lag=20);RMSE;12.054220;27.21
2025-11-18T14:35:03.288447;878963610;CSCO;1000.0;RandomForest(lag=30);RMSE;2.356137;0.00
2025-11-18T15:01:23.041365;878963610;NFLX;1000.0;NBEATS(win=60,B=2,W=64,H=2);RMSE;4.750579;164.36
2025-11-18T15:23:39.474591;878963610;TSLA;1000.0;LSTM(window=120);RMSE;19.523268;452.70
2025-11-18T16:58:51.226817;878963610;INTC;1000.0;LSTM(window=120);RMSE;2.024907;266.83
2025-11-18T17:26:33.430240;878963610;AAPL;1000.0;LSTM(window=120);RMSE;7.354695;0.00
2025-11-18T17:30:08.514465;878963610;BTC-USD;1000.0;LSTM(window=90);RMSE;4867.220721;0.00
2025-11-18T17:58:05.178030;878963610;BNB-USD;1000.0;LSTM(window=90);RMSE;64.528114;0.00
2025-11-18T19:05:34.004779;878963610;AAPL;1000.0;LSTM(window=120);RMSE;7.354695;0.00
2025-11-18T19:05:34.100216;878963610;MSFT;1000.0;RandomForest(lag=20);RMSE;12.034429;30.87
2025-11-18T19:12:19.543175;878963610;GOOGL;1000.0;SARIMAX;RMSE;10.220264;0.00
2025-11-18T19:12:19.694433;878963610;MSFT;1000.0;RandomForest(lag=20);RMSE;12.034429;30.87
2025-11-18T19:12:19.850918;878963610;AAPL;1000.0;LSTM(window=120);RMSE;7.354695;0.00
2025-11-18T19:12:20.120416;878963610;META;1000.0;LSTM(window=120);RMSE;44.796001;0.00
2025-11-18T19:12:20.180883;878963610;AMZN;1000.0;RandomForest(lag=20);RMSE;10.536303;0.00
2025-11-18T19:12:26.294900;878963610;AMD;1000.0;LSTM(window=60);RMSE;16.599936;0.00
2025-11-18T19:12:27.333324;878963610;INTC;1000.0;LSTM(window=120);RMSE;2.024907;0.00
2025-11-18T19:50:09.328040;878963610;EURUSD=X;1000.0;LSTM(window=120);RMSE;0.008438;0.00
2025-11-18T19:50:09.646122;878963610;USDJPY=X;1000.0;LSTM(window=120);RMSE;1.676132;0.00
2025-11-18T19:57:09.343933;878963610;USDCAD=X;1000.0;SARIMAX;RMSE;0.007057;0.00
2025-11-18T19:57:14.549962;878963610;AUDUSD=X;1000.0;RandomForest(lag=20);RMSE;0.005093;0.00
2025-11-18T20:06:40.741908;878963610;LTC-USD;1000.0;SARIMAX;RMSE;7.868837;0.00
2025-11-18T20:06:53.916502;878963610;SAND-USD;1000.0;RandomForest(lag=90);RMSE;0.014186;15.03
2025-11-18T20:14:41.387763;878963610;BABA;1000.0;LSTM(window=60);RMSE;9.861021;52.51
2025-11-18T20:14:47.227672;878963610;PFE;1000.0;SARIMAX;RMSE;0.800196;0.00
2025-11-18T20:22:39.498211;878963610;BA;1000.0;RandomForest(lag=60);RMSE;9.627595;0.00
2025-11-18T20:22:45.026840;878963610;GS;1000.0;RandomForest(lag=20);RMSE;20.015100;23.64
2025-11-18T20:29:01.021983;878963610;BTC-USD;1000.0;LSTM(window=90);RMSE;4867.220721;0.00
2025-11-18T20:52:14.649090;878963610;AAPL;1000.0;LSTM(window=120);RMSE;7.362152;0.00
2025-11-18T20:52:14.880474;878963610;MSFT;1000.0;RandomForest(lag=20);RMSE;12.034581;30.87
2025-11-18T21:06:19.195386;878963610;MSFT;1000.0;RandomForest(lag=20);RMSE;12.034581;30.87
2025-11-18T21:15:39.158574;878963610;BTC-USD;1000.0;LSTM(window=90);RMSE;4897.298756;0.00
2025-11-18T21:19:11.409928;878963610;ORDI-USD;1000.0;RandomForest(lag=90);RMSE;0.512374;54.95
2025-11-18T21:28:34.716141;878963610;FIL-USD;1000.0;RandomForest(lag=90);RMSE;0.578915;0.00
2025-11-18T21:32:10.676212;878963610;INJ-USD;1000.0;RandomForest(lag=60);RMSE;0.843700;22.51
2025-11-18T21:49:19.828957;878963610;INJ-USD;1000.0;RandomForest(lag=60);RMSE;0.843700;22.51
